NDB_No,Shrt_Desc,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_(mg),Manganese_(mg),Selenium_(ug),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_(mg),Vit_B6_(mg),Folate_Tot_(ug),Folic_Acid_(ug),Food_Folate_(ug),Folate_DFE_(ug),Choline_Tot_(mg),Vit_B12_(ug),Vit_A_IU,Vit_A_RAE,Retinol_(ug),Alpha_Carot_(ug),Beta_Carot_(ug),Beta_Crypt_(ug),Lycopene_(ug),Lut+Zea_(ug),Vit_E_(mg),Vit_D_(ug),Vit_D_IU,Vit_K_(ug),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2
1043,Crab Salad,88.53376596,184.8395724,13.2166379,10.05480089,0.735739417,0.935857551,5.815229394,23.09263033,80.56728027,7.338989316,118.1055593,150.0776899,590.7998404,772.5930137,15.61228054,4.007620048,8.182700589,12.23533022,65.96987518,7.405388004,0.766587012,38.4075021,4.308747346,5.550393129,199.2411864,385.2388892,211.3116592,350.0712596,96.03859868,9.343480323,4181.895439,1185.293768,976.6401115,706.3507376,908.2913043,59.95810013,122.2825062,260.2350708,32.19291765,48.55879048,1889.075295,256.4805964,47.6806059,14.08038472,25.47569311,378.0722706,80.32022923,Serving,85.12285752,Piece
1044,Grilled Cheese,67.98794564,257.0988679,17.41783765,3.744758292,9.618412573,89.8154819,13.91948437,26.16328613,415.236551,5.0591423,14.82665975,172.0990634,979.4066579,320.9307347,13.48574243,4.439731923,7.268545376,84.87850086,114.2604878,6.432643437,6.789992887,14.76883581,3.798047015,4.078976094,113.2649886,319.7973399,311.9492473,281.5113657,137.5942596,4.57245661,94.7458686,327.3979388,359.1704791,851.3836622,436.479085,131.3033299,315.9806469,570.1253992,43.24922055,7.295793561,1687.161725,278.6504221,10.99662599,25.38500218,1.773001214,268.392603,201.3976093,Serving,291.4377444,Piece
1045,Beef Stew,45.61297721,61.03732876,4.412411979,18.16069893,7.602791097,92.58470706,6.65553693,8.889493453,35.87066313,14.71971029,159.4833928,102.0606247,267.247112,136.8509882,0.994912854,0.378340291,0.200265356,33.47363377,61.64843805,3.005141263,5.907369182,8.436801183,3.723010133,2.574694376,53.12543937,38.75268602,339.9955044,178.7393527,136.4405455,0.576215264,4653.412682,1195.414225,304.7682407,590.1732945,831.6780044,263.8725855,91.68927359,840.5749979,6.039798039,28.36509437,1537.066568,101.3862347,31.01533304,36.50385814,18.19391648,150.9189709,78.94238983,Serving,37.53400931,Piece
1046,Beignet,48.34086166,301.1292954,30.11145884,41.18765801,4.044223204,24.06238404,1.909132311,6.055924483,426.8124122,4.523966658,5.367635749,379.2745563,391.8407144,673.2901256,14.39307284,8.653083566,9.016128408,96.44519756,33.98738024,0.741905032,8.49626557,9.70571847,8.087510837,4.117475422,281.6769928,94.88370405,246.7580049,291.8965692,313.0396522,8.885252038,4487.833783,1464.272653,449.0738796,141.4766826,902.7435656,236.6673299,486.1177222,356.2827197,9.697703882,39.96294064,1663.240769,301.6636259,29.29471566,21.90093374,32.56768183,7.327738743,270.4226709,Serving,175.3523845,Piece
1047,Peach,78.87394275,212.5181827,35.71878702,13.77126319,0.651184807,4.567708204,12.5980374,30.69239217,8.079408076,16.92625346,39.99800046,119.7395974,272.5620691,700.2344886,11.49503998,7.054176737,5.725893107,81.11164414,173.6461369,2.164479617,4.719249925,9.417923593,0.556068576,5.122274634,306.8524271,24.11381945,128.5500331,57.71514853,82.6834355,1.987625125,4812.205788,331.0997466,895.2253519,602.5775033,851.6159315,347.7698772,94.70652826,516.892962,45.00724193,9.468765246,825.5427098,114.2463614,27.74727003,11.21185422,7.447743325,136.8263062,153.7391407,Serving,116.2757066,Piece
1048,Raspberry,22.94418345,276.2192933,7.861105039,18.42454805,7.116144966,84.88597831,15.50276419,35.82050624,227.4451767,4.811097897,94.82489863,135.4200918,558.910295,752.9397437,18.3657193,3.215372639,1.315663808,80.0053158,24.14106768,0.431255219,2.437269984,37.92808327,8.425818461,3.376779349,129.9853382,77.31952606,292.4940157,208.8982609,148.5187176,7.078911032,394.114649,1205.966095,278.2527415,119.949459,198.2007465,39.3101928,469.77866,49.2729577,39.37107999,17.25127649,479.8030739,145.7579644,18.88438705,22.00735242,0.388593572,411.9013187,240.9034532,Serving,459.3770705,Piece
1049,Maki,88.02976031,119.1323918,17.10687563,38.07183467,5.698342129,16.89760544,8.100829806,14.37516864,176.9834118,13.18835668,119.7032902,245.4398243,43.78694045,810.6394656,1.871128088,0.240427801,6.91398596,82.69195771,196.8686399,9.051945765,8.573877469,26.4226487,8.739820237,0.212985699,161.0002094,152.2172344,396.8462752,305.5078071,417.6330847,5.244487967,3172.910905,374.2622522,137.3766655,125.5272455,481.1018377,607.4870926,266.920525,24.19437129,46.15016623,6.713124516,341.6803739,486.2046415,1.685273754,42.66328327,18.69027826,332.6846717,284.2191288,Serving,272.3537141,Piece
1050,Szechuan Chicken,31.36923925,241.4784368,36.36249532,34.79734294,1.513856508,39.68841756,13.33633899,24.97252533,324.4993316,3.495150058,80.46815157,95.89535775,993.9418176,399.5266872,3.503375181,1.816153428,2.718894466,40.81304713,51.87915892,4.145215395,7.649522734,32.67824196,7.572727742,1.458400929,275.5053383,242.5724623,210.1447348,365.0181339,88.44759072,3.262582166,1130.694263,292.5308878,796.7562442,633.2189387,359.6556086,743.9517433,373.1047336,367.6025426,6.897213744,31.0675227,1398.418427,251.2021861,23.06176555,28.34967107,17.4748919,240.6475305,217.5332304,Serving,356.3832192,Piece
1051,Shake,95.74508557,457.7773283,33.16589621,20.62167747,6.273410723,45.31982275,11.78062245,47.9029694,275.1080087,11.63713232,127.6675415,114.812427,796.7537598,373.202822,13.28623118,3.227030888,6.917416133,8.220855452,147.4506459,5.966397942,6.582128117,44.71606888,6.354788862,1.516417982,358.972319,154.2000582,20.58717528,285.8992164,140.1865817,0.876198109,1103.865612,178.5074972,914.7721029,99.54631619,639.8677259,478.690692,273.6181717,752.6061332,33.37529271,10.37627093,1569.214369,60.60175015,23.38971402,35.32283336,49.14583817,88.56114447,350.9500828,Serving,218.632699,Piece
1052,Water,47.17515709,53.83021553,42.7230014,8.215965826,6.573010109,32.49989303,12.87288027,1.666177135,176.9031154,10.07604201,104.4654234,463.1141679,617.3737057,315.793141,17.06701918,2.960008789,0.804284857,99.50488021,12.22120482,3.289219057,0.27796901,8.411702501,7.069054665,9.203673439,251.5591017,164.9643902,351.797873,122.3889024,430.0873239,5.963617902,2882.444531,654.407184,389.3134952,78.88881742,457.4496274,379.8057156,432.3382494,214.6821563,16.72182642,38.12679915,251.1654161,405.9232381,7.084188866,9.895849096,43.62078407,68.66786609,230.3804362,Serving,228.8042386,Piece
1053,Monkfish,71.15838171,485.9888449,27.73016945,44.68863779,9.454189501,42.65275328,8.43764272,11.79067082,493.0293249,11.42761154,181.4586431,401.0406435,812.6261419,433.0834623,4.168649066,8.863428001,9.750536418,96.41506582,160.6275882,5.248903485,4.086984084,21.11764351,6.711484593,4.284764132,357.8459839,160.009575,192.5387369,287.5655833,121.1923192,2.210338352,4933.530577,823.9052341,1150.627628,280.8723659,785.3643105,375.5664171,57.74202342,369.3310554,34.32446766,34.20860282,1913.89014,42.28219195,33.61157214,7.189044943,36.5190355,135.4962315,281.6006654,Serving,212.8814385,Piece
1054,Vegetable Broth,15.3694305,360.9021764,1.287822976,28.75308554,4.5783518,31.12467981,9.541989685,5.152662684,214.6718978,7.698772797,199.8852866,134.3058699,221.4091134,871.887927,18.96746807,7.950130498,0.665273086,46.77010316,103.1535052,5.480075906,1.393104018,34.00455092,6.974559277,6.672289666,353.2040895,27.20757462,17.74171756,310.3141964,237.3096689,5.990184766,204.8356695,437.256931,104.9471722,73.61357842,90.13361192,718.6860712,334.6209758,145.7943536,7.458121913,37.16927074,1199.346219,368.3365793,19.85155432,10.53263454,44.75861025,369.57997,111.1081401,Serving,13.34985734,Piece
1055,Lettuce,73.04421766,94.73737746,2.866031198,12.83839082,5.124883761,52.5223311,16.29899215,41.09962163,242.3479801,18.60611451,146.0387512,349.5545901,858.4339513,1.914480149,17.74794311,1.928711505,8.677112652,82.84883548,193.5047011,7.199294707,4.616758789,17.48921967,5.656178015,5.387501002,294.3397719,350.0573507,321.8847907,172.0099025,139.1422385,6.19942487,605.6171864,481.9989454,1069.600856,868.6941701,93.58349097,234.6195668,492.9522769,73.32735653,9.838840363,29.48510483,1486.645295,150.9747917,40.38004524,35.43417581,38.55594245,273.3227218,480.0511135,Serving,487.592324,Piece
1056,Seafood Chowder,64.62644373,180.3991442,4.003054667,11.83950183,9.085383187,4.001707454,11.7424401,49.61217273,314.4052295,6.210155883,17.4337992,182.126854,983.5955331,550.066179,1.977435459,9.053562421,3.158923807,47.7361985,98.46729048,4.852115409,9.033164887,33.08031349,3.303250139,1.991803108,234.4177572,263.7834907,165.3353475,237.4138467,174.8457254,5.972632332,3555.617188,193.1628462,600.2877663,584.2152904,481.0059392,419.7784013,233.9327222,639.7402363,10.1904323,0.299612221,407.31015,422.7871978,43.10267879,43.82665536,37.80619464,11.71955416,153.0628885,Serving,234.8668065,Piece
1057,Churro,21.48807368,292.583096,25.85686382,22.41928366,2.464023224,59.09690843,1.885762062,7.986450332,49.58032597,18.16252854,65.97762786,212.5128106,635.5322595,223.6920884,18.90435967,5.481430278,2.930956194,92.61460663,155.5329506,2.965409477,1.792595783,17.98660119,9.742933949,1.761569493,97.80469462,134.3575849,234.9938568,2.578417709,444.6047651,1.611611619,375.3979503,1459.529343,607.5299475,437.5467738,510.9073302,161.8395915,232.6118575,715.1778786,26.36543879,5.682738055,1443.617591,54.57793387,14.58123571,49.30864597,22.4996488,239.9389813,202.0392196,Serving,174.5832133,Piece
1058,Churro,18.64582195,375.8665318,37.75530894,20.15735909,2.633465208,15.28870097,0.597074091,37.59504515,440.7102319,14.94199179,104.3388349,352.9296992,562.7594389,573.6520612,4.827290165,3.03267369,3.949810681,40.00603559,46.50027188,3.274557617,4.130952108,8.935603517,5.889946627,8.513151113,29.20794555,239.9627762,65.3530001,107.3412198,267.7886649,4.720425813,52.94469712,1036.450018,711.8506924,444.7707637,839.125202,571.9032954,16.03604313,90.94419285,19.00468178,12.9220522,14.54458794,247.3181954,10.36698144,43.87350456,7.645914837,49.92263417,218.4528303,Serving,424.8149227,Piece
1059,Radish,80.75802689,224.9903437,1.61366441,3.444022726,9.301107711,97.64026001,10.22503236,14.36894874,283.00131,7.327780754,52.45168662,402.7288543,451.363492,86.22063438,12.52913366,1.301468838,7.725594573,87.86538496,69.64431417,9.269677754,3.317238296,26.70194105,2.800095603,2.770150677,125.8455919,210.5897838,183.2460136,343.2360475,339.837281,6.377672765,4304.553019,121.7650423,1468.809785,793.2385992,733.8327212,262.9501965,334.9514441,939.0829036,33.53920167,37.93063687,1191.034151,36.41171098,37.29932693,43.17712047,25.54548589,196.8267964,429.4084175,Serving,224.3679814,Piece
1060,Bonito,74.70794701,152.1877869,22.83437966,47.15712197,3.734488944,64.56086772,10.89319647,16.43723256,337.8446063,9.171945573,174.7449503,131.7764728,642.6520287,84.70878658,13.90004401,9.417082241,1.997621249,1.294820342,157.7294412,7.773551819,0.307870476,0.769148058,6.309832579,7.550252708,343.3850568,151.7548038,96.23295459,286.5921344,481.2620674,0.046195572,4187.53371,1024.212282,1192.021109,683.0862973,599.3216341,428.2744291,482.9942373,182.3830593,29.7976859,34.10765478,1615.962432,430.7925556,46.43084702,38.31943013,42.22114275,63.14405743,491.2552821,Serving,20.05215045,Piece
1061,Grapes,67.48473459,254.6869458,41.23988528,39.34770719,7.716321304,0.791952191,16.32336176,46.49240472,461.3198258,17.45594301,39.29480607,86.8762887,656.2835044,189.9865196,6.609367469,0.658261491,4.470824984,34.13020485,174.5538501,3.290471882,1.625203801,19.25397657,7.31306561,5.951170821,257.1771727,55.38849832,119.083455,341.8561835,404.7549285,7.196872486,2435.503696,968.7997612,291.5278432,387.1279785,759.2848797,604.6986465,84.41024737,509.0176177,2.140212814,8.099659893,98.99357755,466.9668571,19.8406878,49.4272491,46.57854558,108.3261327,455.2116803,Serving,19.84319345,Piece
1062,Szechuan Chicken,27.68937508,487.4371284,33.43029239,24.82740644,3.3984304,3.90692112,14.60873644,35.62615686,321.1705029,3.609410843,40.89334731,219.9495241,555.3132283,985.0553189,1.239095356,2.617838757,4.888016814,61.64649893,21.28091588,6.68714837,4.37822014,34.26825076,9.14255057,2.296561589,176.0409287,309.0837962,15.36097542,359.3066882,80.10323947,3.422358205,1762.221722,1294.835473,265.0538615,723.2607879,69.77842673,904.1200391,1.47354527,459.9091342,42.6129905,25.90626175,740.3806628,353.9909815,9.30688669,3.029095887,5.830305761,464.3553584,217.2885793,Serving,354.3995936,Piece
1063,Panini,17.49088743,425.2182054,27.29587982,16.34513628,2.181280128,26.9731193,4.507658368,40.60372518,35.86725736,3.085360051,180.9935283,125.7996527,762.1475888,645.829287,13.55074552,8.388175316,9.075232082,85.48451172,138.2419684,7.693156547,7.972557233,13.21959374,8.11560534,6.128011274,298.2353314,29.93488624,393.3228233,213.597026,42.3003326,3.580363471,4126.401065,1059.741183,1109.119787,977.5774351,370.4336627,700.1771806,142.3258117,141.7114799,42.94872689,0.965509674,294.7351589,432.6630882,13.95307362,35.08496971,13.04089056,364.2997763,319.4204636,Serving,28.83944353,Piece
1064,Seafood Risotto,70.44742584,461.6557971,29.44058548,9.073816015,3.088191085,76.39363915,15.87194084,22.73807188,41.78926835,11.34757205,133.8686245,401.9226809,354.161032,430.9832112,2.437201804,2.790042871,5.548499071,8.868471375,196.0865699,1.838894143,2.571422941,36.30825973,6.172852179,3.786004107,268.1279478,77.6773333,176.6398237,334.3979201,340.3810836,0.367851931,2554.637668,35.85993633,482.3563585,18.09213021,752.3914648,629.5434941,229.7822895,724.4892371,40.68215809,21.30314731,1383.981391,79.13624605,16.36518111,37.25482247,39.59190347,399.843937,238.2703499,Serving,81.80350345,Piece
1065,Katsuo,46.31502,350.2781798,44.82399998,8.3144785,5.069657259,9.226434758,12.58231248,16.36313392,284.1156331,19.63353833,123.3388506,84.4564393,811.2001833,301.5665749,0.617728424,4.808494944,6.386535808,7.4669609,189.3731333,7.022864175,6.17271197,24.65310165,8.810344773,4.1011428,318.6031988,25.87154996,361.555364,37.08840435,346.723521,6.484829137,4566.836322,896.0244882,1187.315209,925.9435315,424.1820297,505.0197627,96.27959505,667.0886377,41.96230212,38.46857937,1353.384659,228.1398067,9.232572915,24.01978153,33.70676211,313.0292622,92.0509253,Serving,316.9544257,Piece
1066,Croissant,84.04285325,248.2997419,28.75389062,12.02451978,2.217810505,66.20674134,4.665419651,6.915337316,58.33260827,9.997481449,141.3506447,163.387788,635.3018152,580.8353709,14.94028478,7.842866136,8.940815348,78.78726036,72.86634737,5.849235863,3.943215889,14.38886598,6.585652785,7.432504957,370.8047132,113.450262,127.5819964,150.9477,445.7015012,7.498742657,4367.994432,5.119121014,791.4905793,220.1686822,979.7701214,169.9578633,387.0613643,957.1575723,1.441810221,7.003321344,775.6528504,289.3316561,21.977517,48.18312536,19.6811989,55.88559055,45.08752261,Serving,18.64110762,Piece
1067,Pear,20.48657622,358.291396,21.09096101,11.02641499,7.300025047,55.15755951,10.31746786,31.26890899,21.44224099,12.30411426,43.07768931,96.59981844,345.5877238,453.1982595,2.21647051,5.909982041,3.333542501,56.6110775,59.76317516,5.27928354,5.744033863,21.56789011,1.429007739,3.428451318,172.1421767,302.3764731,249.215568,303.8792944,428.4903399,4.255480071,289.8036342,479.3712674,875.0725936,850.294286,438.164934,887.2760697,123.8449679,111.4355308,38.63045095,27.50230266,788.4490139,481.8463766,8.437937976,34.14018088,35.68401044,406.760406,176.8656206,Serving,119.8282841,Piece
1068,Raspberry,16.49588681,341.8692388,35.14758554,35.48502688,0.749214425,43.65323877,4.800553185,33.99175368,191.8309937,12.51629273,117.2731891,16.57212257,179.3010964,462.2684084,16.22333729,7.132399497,0.722477252,13.19239672,26.90328243,4.130956636,4.452552329,3.281059545,3.010515068,8.549038058,347.3092629,379.0547288,202.5407946,29.25979845,207.2007768,1.525987101,4357.706211,439.5529569,345.8662462,883.8047787,323.6927193,792.0304826,76.46217451,626.433541,19.24330718,37.93482547,863.8608219,295.3580415,36.28304835,24.38444491,10.46187788,243.2036914,435.9196229,Serving,389.554634,Piece
1069,Yellowtail,12.48330575,63.09500639,17.86037121,38.48168814,5.533152434,17.73371519,14.43445742,46.51987145,489.0562108,13.79948153,137.8730621,291.9796829,481.6509054,384.8307691,19.78157696,3.121459838,7.885115455,47.73809979,197.4888267,9.924468012,7.46540053,24.07483147,1.478151151,8.789400369,1.436575627,358.0418521,391.9164164,305.556844,21.92112654,1.25189326,3117.62922,135.2825855,517.3157729,865.0096561,944.9300359,757.7645085,436.577285,891.8495707,5.530789526,34.68723831,1914.745638,222.9644058,7.674716982,26.71000352,3.347057677,70.59007666,280.8331597,Serving,480.8867332,Piece
1070,Meatloaf,72.20806624,463.789146,48.64558717,18.17408824,5.766567251,3.271940637,6.037310816,6.257696907,274.8551244,13.47605141,51.26503856,390.0168998,454.0688358,241.2362613,8.073660898,1.984848059,7.587354241,20.46332171,153.7691251,8.051124572,3.550215323,20.48052253,1.050656487,4.941582621,283.6606592,214.4490463,118.0040047,384.8056417,480.6892798,1.901484502,3060.690611,67.84381052,391.0633458,808.5701262,796.9083402,461.6658101,130.3187559,824.4812069,49.93764234,8.983970967,573.0817823,459.3333052,37.15728164,43.96157383,16.994733,318.7556951,89.06952105,Serving,135.3612664,Piece
1071,Fisherman’s Stew,3.045296494,294.1056512,43.61512549,7.969685357,3.156709215,51.23698317,9.934888472,36.85302231,442.4059468,17.50563852,168.0544212,408.8641245,294.6237961,84.45116306,12.92044933,6.034718518,3.243051283,75.13917614,125.1611938,1.038207055,9.569060295,23.0561699,6.010818493,5.908321909,153.6314356,200.3198043,364.7975978,140.7491507,60.52428795,9.940620249,2531.760307,269.7039089,1242.283629,220.2475531,606.3682834,262.7298491,475.4191649,885.5109663,32.91204646,47.08197623,1517.640799,342.0214621,17.95982424,25.17360294,45.18931527,74.90189967,285.0097093,Serving,454.2662844,Piece
1072,Garlic,74.69942402,496.0137429,7.832674568,32.236717,0.444678434,51.46093097,17.96392564,27.32700082,226.4277898,8.659923538,110.8833692,344.2349368,591.4170236,686.1896522,18.59880303,1.671837513,9.479547868,81.5607001,104.1983179,3.307838318,5.07062149,5.105254194,1.908736636,9.675304083,232.7502698,394.7826739,385.5080031,348.5309759,424.1945007,4.460931573,561.3279106,1243.377796,553.4394271,60.67165615,622.6870046,29.81843297,138.8162505,19.09544392,40.69930907,39.95356597,1614.460297,461.8862235,10.04733125,30.12390304,40.39441944,416.282893,194.863421,Serving,136.370335,Piece
1073,Crab Rangoon,9.259616512,222.3963012,34.20628642,16.64154932,5.123100599,1.49000075,19.74722769,22.86650534,465.3277285,18.94006804,100.4759445,381.4013948,5.397599133,177.2498613,18.33792771,5.389786251,8.336857587,44.06237934,161.2784911,5.323099729,1.771372896,1.379274726,9.26254657,3.59512493,196.3956951,201.7398295,315.3668663,193.3790777,270.2474122,6.57514253,2939.259492,372.7477197,1299.299882,236.7192873,421.2207123,313.0562083,52.91302531,68.29324162,8.355119142,9.209382635,920.4726044,34.31327862,18.41048015,43.34338822,40.22521536,122.458748,302.34298,Serving,279.7680695,Piece
1074,Pollock,21.74504927,413.0011964,1.703538265,46.61246015,0.63825366,64.25756463,19.15797308,37.645919,14.95727234,15.5646051,172.2941702,221.7826127,326.4202703,425.4951976,6.257015461,8.422404713,0.028069519,96.78553349,130.3317114,7.881700701,6.650555916,6.573337157,5.857230761,4.046609342,236.9610206,300.9505344,171.2435024,48.98982883,74.76765749,7.047170942,3211.260756,299.5565157,1423.800389,618.3121089,293.1917564,265.8471893,271.3470058,813.844206,12.44919233,39.08511642,1332.800715,39.82979653,43.06074974,29.42709242,48.57304292,331.6425311,288.6370465,Serving,330.0895402,Piece
